from,to,via,path,median,q2.5,q97.5,n_draws,nonzero_95,median_std,q2.5_std,q97.5_std,nonzero_95_std,from_label,to_label
defor,cal_log1p,eutroph,defor -> eutroph -> cal_log1p,0.0028417457236525343,-0.002816584574328108,0.009756480316315997,12000,FALSE,0.07235935367661264,-0.07171867548794765,0.24842919757782647,FALSE,deforestation,calanoids
defor,cyc_log1p,eutroph,defor -> eutroph -> cyc_log1p,-0.0010249593149564006,-0.016623240101612872,0.014274748867213336,12000,FALSE,-0.021838061991830054,-0.3541792757496323,0.30414168263183317,FALSE,deforestation,cyclopoids
defor,cyc_log1p,eutroph -> cal_log1p,defor -> eutroph -> cal_log1p -> cyc_log1p,-1.469494474337887e-5,-0.0031592134292583143,0.002948781703390796,12000,FALSE,-3.130944902784514e-4,-0.06731106074829887,0.06282754515164504,FALSE,deforestation,cyclopoids
eutroph,cyc_log1p,cal_log1p,eutroph -> cal_log1p -> cyc_log1p,-4.887227087197408e-4,-0.09356835284294754,0.08912727039852894,12000,FALSE,-7.57378172002082e-4,-0.14500375523592882,0.13812136805920944,FALSE,eutrophication composite,cyclopoids
