path,median,q2.5,q97.5,n_draws,nonzero_95,median_std,q2.5_std,q97.5_std,n_draws_std,nonzero_95_std
deforestation -> temperature,-0.050826545681243174,-0.11547578409323568,0.014612982466526606,12000,FALSE,-0.2994865067551999,-0.6804208062808283,0.08610443644196117,12000,FALSE
deforestation -> chlorophyll,0.004811805934954929,1.2930357630789224e-4,0.009467656905453413,12000,TRUE,0.3247446744383652,0.008726587971220019,0.6389640814731669,12000,TRUE
temperature -> oxygen,1.5890397401446097,0.27466829132361387,2.9291219435337243,12000,TRUE,0.32555684472368485,0.056273068577142045,0.6001081493789231,12000,TRUE
chlorophyll -> oxygen,-24.7277265083736,-39.81105559652758,-9.640362492558594,12000,TRUE,-0.4423122749809435,-0.712112315069887,-0.17244006092839173,12000,TRUE
chlorophyll -> pH,-1.2389441068691553,-2.0321448746898874,-0.4440639090292369,12000,TRUE,-0.45862357518160785,-0.7522450307079783,-0.16438044011747913,12000,TRUE
oxygen -> calanoids,0.005328995376157589,-0.013120641040501344,0.023502672872037538,12000,FALSE,0.11240252565136122,-0.2767488216851555,0.49573317368489833,12000,FALSE
pH -> calanoids,-0.033695376210033226,-0.4179245378784029,0.33792874795921557,12000,FALSE,-0.034343233136967743,-0.4259599224698298,0.3444260631638607,12000,FALSE
pH -> cyclopoids,-0.06253136000730844,-0.45851384949552265,0.34211093090468175,12000,FALSE,-0.05332940602717251,-0.39104013163907997,0.29176676692170733,12000,FALSE
calanoids -> cyclopoids,0.03308763732657894,-0.38213531188899164,0.4326469260652197,12000,FALSE,0.02768622606350899,-0.3197534029820084,0.3620192183109383,12000,FALSE
